participant_index,ParticipantPrivateID,TrialNumber,Vb_pre,Vb_post,BeliefStrength,delta,eta,feedback,TruePrior,InstructedPrior,FinalBelief,V_true,V_instructed
4,15938046,75,0.49059824448398176,0.4905981525595175,0.01880351103203648,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094017555160182,0.49059824448398176
4,15938046,76,0.4905981525595175,0.49059807619330387,0.018803694880965005,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094018474404824,0.4905981525595175
4,15938046,77,0.49059807619330387,0.4905981410641568,0.018803847613392266,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019238066961,0.49059807619330387
4,15938046,78,0.4905981410641568,0.4905980883603886,0.018803717871686443,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094018589358432,0.4905981410641568
4,15938046,79,0.4905980883603886,0.49059813313069095,0.01880382327922281,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019116396113,0.4905980883603886
4,15938046,80,0.49059813313069095,0.49059809675744187,0.0188037337386181,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401866869309,0.49059813313069095
4,15938046,81,0.49059809675744187,0.4905980665403753,0.01880380648511626,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019032425581,0.49059809675744187
4,15938046,82,0.4905980665403753,0.4905980414375554,0.0188038669192494,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019334596247,0.4905980665403753
4,15938046,83,0.4905980414375554,0.4905980205833943,0.018803917124889158,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019585624445,0.4905980414375554
4,15938046,84,0.4905980205833943,0.49059800325880526,0.0188039588332114,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019794166057,0.4905980205833943
4,15938046,85,0.49059800325880526,0.49059801797553876,0.01880399348238948,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019967411947,0.49059800325880526
4,15938046,86,0.49059801797553876,0.49059803020146153,0.018803964048922484,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019820244613,0.49059801797553876
4,15938046,87,0.49059803020146153,0.49059804035814397,0.018803939597076935,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019697985385,0.49059803020146153
4,15938046,88,0.49059804035814397,0.4905980321064353,0.018803919283712056,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401959641856,0.49059804035814397
4,15938046,89,0.4905980321064353,0.4905980252513304,0.018803935787129356,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019678935646,0.4905980321064353
4,15938046,90,0.4905980252513304,0.4905980195564534,0.018803949497339212,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019747486696,0.4905980252513304
4,15938046,91,0.4905980195564534,0.4905980243940853,0.01880396088709324,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019804435466,0.4905980195564534
4,15938046,92,0.4905980243940853,0.4905980284129469,0.01880395121182943,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019756059147,0.4905980243940853
4,15938046,93,0.4905980284129469,0.4905980251478576,0.018803943174106164,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401971587053,0.4905980284129469
4,15938046,94,0.4905980251478576,0.49059802243538553,0.018803949704284784,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019748521423,0.4905980251478576
4,15938046,95,0.49059802243538553,0.4905980247395515,0.018803955129228944,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019775646145,0.49059802243538553
4,15938046,96,0.4905980247395515,0.490598022867552,0.018803950520897006,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019752604485,0.4905980247395515
4,15938046,97,0.490598022867552,0.49059802131238867,0.018803954264896006,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019771324481,0.490598022867552
4,15938046,98,0.49059802131238867,0.49059802263345453,0.01880395737522267,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019786876114,0.49059802131238867
4,15938046,99,0.49059802263345453,0.490598021560166,0.018803954733090933,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019773665455,0.49059802263345453
4,15938046,100,0.490598021560166,0.49059802066853186,0.01880395687966796,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401978439834,0.490598021560166
4,15938046,101,0.49059802066853186,0.4905980214259491,0.01880395866293627,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019793314681,0.49059802066853186
4,15938046,102,0.4905980214259491,0.49059802081059206,0.01880395714810179,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019785740509,0.4905980214259491
4,15938046,103,0.49059802081059206,0.4905980213333199,0.018803958378815877,1.2037318784025,0.2455988513511125,1,2,1,2,0.509401979189408,0.49059802081059206
4,15938046,104,0.4905980213333199,0.49059802176757605,0.018803957333360155,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019786666801,0.4905980213333199
4,15938046,105,0.49059802176757605,0.4905980214147685,0.018803956464847893,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401978232424,0.49059802176757605
4,15938046,106,0.4905980214147685,0.49059802112167367,0.018803957170463015,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019785852315,0.4905980214147685
4,15938046,107,0.49059802112167367,0.49059802087818516,0.018803957756652667,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019788783264,0.49059802112167367
4,15938046,108,0.49059802087818516,0.49059802067590724,0.01880395824362968,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019791218148,0.49059802087818516
4,15938046,109,0.49059802067590724,0.49059802084773646,0.018803958648185515,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019793240927,0.49059802067590724
4,15938046,110,0.49059802084773646,0.49059802070813535,0.01880395830452708,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019791522635,0.49059802084773646
4,15938046,111,0.49059802070813535,0.4905980205921617,0.018803958583729297,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019792918647,0.49059802070813535
4,15938046,112,0.4905980205921617,0.4905980204958166,0.018803958815676647,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019794078384,0.4905980205921617
4,15938046,113,0.4905980204958166,0.490598020577659,0.018803959008366844,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795041834,0.4905980204958166
4,15938046,114,0.490598020577659,0.49059802051116685,0.018803958844682,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401979422341,0.490598020577659
4,15938046,115,0.49059802051116685,0.4905980205676499,0.01880395897766629,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019794888331,0.49059802051116685
4,15938046,116,0.4905980205676499,0.4905980205217607,0.01880395886470021,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019794323501,0.4905980205676499
4,15938046,117,0.4905980205217607,0.4905980204836383,0.018803958956478573,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019794782393,0.4905980205217607
4,15938046,118,0.4905980204836383,0.4905980205160222,0.01880395903272336,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795163617,0.4905980204836383
4,15938046,119,0.4905980205160222,0.49059802048971207,0.018803958967955614,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019794839778,0.4905980205160222
4,15938046,120,0.49059802048971207,0.49059802046785506,0.018803959020575856,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401979510288,0.49059802048971207
4,15938046,121,0.49059802046785506,0.49059802044969736,0.018803959064289888,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795321449,0.49059802046785506
4,15938046,122,0.49059802044969736,0.4905980204651218,0.018803959100605283,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795503026,0.49059802044969736
4,15938046,123,0.4905980204651218,0.49059802047793577,0.018803959069756404,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795348782,0.4905980204651218
4,15938046,124,0.49059802047793577,0.49059802046752515,0.01880395904412846,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795220642,0.49059802047793577
4,15938046,125,0.49059802046752515,0.4905980204588766,0.018803959064949693,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795324749,0.49059802046752515
4,15938046,126,0.4905980204588766,0.4905980204516919,0.018803959082246746,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795411233,0.4905980204588766
4,15938046,127,0.4905980204516919,0.4905980204577952,0.018803959096616252,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795483081,0.4905980204516919
4,15938046,128,0.4905980204577952,0.4905980204628654,0.01880395908440957,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795422048,0.4905980204577952
4,15938046,129,0.4905980204628654,0.4905980204587461,0.01880395907426924,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795371346,0.4905980204628654
4,15938046,130,0.4905980204587461,0.49059802045532397,0.01880395908250776,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795412539,0.4905980204587461
4,15938046,131,0.49059802045532397,0.4905980204582309,0.018803959089352063,1.2037318784025,0.2455988513511125,1,2,1,2,0.509401979544676,0.49059802045532397
4,15938046,132,0.4905980204582309,0.49059802045586914,0.018803959083538158,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401979541769,0.4905980204582309
4,15938046,133,0.49059802045586914,0.49059802045390716,0.018803959088261712,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795441309,0.49059802045586914
4,15938046,134,0.49059802045390716,0.49059802045557377,0.018803959092185685,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795460929,0.49059802045390716
4,15938046,135,0.49059802045557377,0.4905980204542197,0.018803959088852462,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795444262,0.49059802045557377
4,15938046,136,0.4905980204542197,0.49059802045537,0.01880395909156063,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795457803,0.4905980204542197
4,15938046,137,0.49059802045537,0.49059802045443546,0.018803959089260025,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795446301,0.49059802045537
4,15938046,138,0.49059802045443546,0.49059802045365913,0.018803959091129085,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795455645,0.49059802045443546
4,15938046,139,0.49059802045365913,0.49059802045301415,0.018803959092681732,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795463409,0.49059802045365913
4,15938046,140,0.49059802045301415,0.4905980204524783,0.0188039590939717,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795469859,0.49059802045301415
4,15938046,141,0.4905980204524783,0.4905980204529335,0.0188039590950434,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795475218,0.4905980204524783
4,15938046,142,0.4905980204529335,0.49059802045256373,0.018803959094133016,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795470666,0.4905980204529335
4,15938046,143,0.49059802045256373,0.49059802045287776,0.018803959094872535,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795474363,0.49059802045256373
4,15938046,144,0.49059802045287776,0.4905980204526226,0.018803959094244482,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795471223,0.49059802045287776
4,15938046,145,0.4905980204526226,0.49059802045241063,0.018803959094754852,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795473774,0.4905980204526226
4,15938046,146,0.49059802045241063,0.49059802045223455,0.018803959095178735,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795475894,0.49059802045241063
4,15938046,147,0.49059802045223455,0.4905980204520882,0.018803959095530898,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795477654,0.49059802045223455
4,15938046,148,0.4905980204520882,0.49059802045196665,0.018803959095823553,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795479118,0.4905980204520882
4,15938046,149,0.49059802045196665,0.4905980204520699,0.01880395909606669,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795480333,0.49059802045196665
4,15938046,150,0.4905980204520699,0.49059802045198597,0.01880395909586019,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795479301,0.4905980204520699
4,15938046,151,0.49059802045198597,0.49059802045191625,0.018803959096028056,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401979548014,0.49059802045198597
4,15938046,152,0.49059802045191625,0.49059802045185835,0.0188039590961675,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795480837,0.49059802045191625
4,15938046,153,0.49059802045185835,0.49059802045190765,0.018803959096283296,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481417,0.49059802045185835
4,15938046,154,0.49059802045190765,0.4905980204518676,0.018803959096184708,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795480924,0.49059802045190765
4,15938046,155,0.4905980204518676,0.49059802045190154,0.018803959096264755,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481324,0.4905980204518676
4,15938046,156,0.49059802045190154,0.490598020451874,0.01880395909619692,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795480984,0.49059802045190154
4,15938046,157,0.490598020451874,0.4905980204518974,0.018803959096251988,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481259,0.490598020451874
4,15938046,158,0.4905980204518974,0.49059802045191686,0.018803959096205247,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481026,0.4905980204518974
4,15938046,159,0.49059802045191686,0.49059802045190104,0.01880395909616628,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795480831,0.49059802045191686
4,15938046,160,0.49059802045190104,0.49059802045188794,0.01880395909619792,1.2037318784025,0.2455988513511125,0,2,1,2,0.509401979548099,0.49059802045190104
4,15938046,161,0.49059802045188794,0.49059802045187695,0.01880395909622412,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481121,0.49059802045188794
4,15938046,162,0.49059802045187695,0.49059802045188616,0.018803959096246103,1.2037318784025,0.2455988513511125,1,2,1,2,0.509401979548123,0.49059802045187695
4,15938046,163,0.49059802045188616,0.49059802045189393,0.018803959096227674,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481138,0.49059802045188616
4,15938046,164,0.49059802045189393,0.4905980204518877,0.01880395909621213,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481061,0.49059802045189393
4,15938046,165,0.4905980204518877,0.4905980204518825,0.018803959096224565,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481123,0.4905980204518877
4,15938046,166,0.4905980204518825,0.49059802045188694,0.018803959096235,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481175,0.4905980204518825
4,15938046,167,0.49059802045188694,0.49059802045189055,0.01880395909622612,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481131,0.49059802045188694
4,15938046,168,0.49059802045189055,0.49059802045189355,0.018803959096218903,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481095,0.49059802045189055
4,15938046,169,0.49059802045189355,0.49059802045189116,0.018803959096212908,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481064,0.49059802045189355
4,15938046,170,0.49059802045189116,0.4905980204518891,0.01880395909621768,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481088,0.49059802045189116
4,15938046,171,0.4905980204518891,0.49059802045188733,0.01880395909622179,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481108,0.4905980204518891
4,15938046,172,0.49059802045188733,0.49059802045188594,0.018803959096225342,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481126,0.49059802045188733
4,15938046,173,0.49059802045188594,0.4905980204518847,0.018803959096228118,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481141,0.49059802045188594
4,15938046,174,0.4905980204518847,0.4905980204518838,0.01880395909623056,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481153,0.4905980204518847
4,15938046,175,0.4905980204518838,0.49059802045188294,0.018803959096232448,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481162,0.4905980204518838
4,15938046,176,0.49059802045188294,0.4905980204518823,0.018803959096234113,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481171,0.49059802045188294
4,15938046,177,0.4905980204518823,0.49059802045188167,0.018803959096235445,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481177,0.4905980204518823
4,15938046,178,0.49059802045188167,0.49059802045188217,0.018803959096236667,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481184,0.49059802045188167
4,15938046,179,0.49059802045188217,0.4905980204518825,0.018803959096235667,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481178,0.49059802045188217
4,15938046,180,0.4905980204518825,0.4905980204518823,0.018803959096235,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481175,0.4905980204518825
4,15938046,181,0.4905980204518823,0.49059802045188194,0.018803959096235445,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481177,0.4905980204518823
4,15938046,182,0.49059802045188194,0.4905980204518818,0.01880395909623611,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481181,0.49059802045188194
4,15938046,183,0.4905980204518818,0.49059802045188156,0.018803959096236444,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481182,0.4905980204518818
4,15938046,184,0.49059802045188156,0.4905980204518817,0.01880395909623689,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481184,0.49059802045188156
4,15938046,185,0.4905980204518817,0.4905980204518816,0.018803959096236555,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481183,0.4905980204518817
4,15938046,186,0.4905980204518816,0.49059802045188156,0.018803959096236778,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481184,0.4905980204518816
4,15938046,187,0.49059802045188156,0.49059802045188133,0.01880395909623689,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481184,0.49059802045188156
4,15938046,188,0.49059802045188133,0.4905980204518813,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,189,0.4905980204518813,0.4905980204518814,0.018803959096237444,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481187,0.4905980204518813
4,15938046,190,0.4905980204518814,0.4905980204518813,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,191,0.4905980204518813,0.4905980204518813,0.018803959096237444,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481187,0.4905980204518813
4,15938046,192,0.4905980204518813,0.49059802045188117,0.018803959096237444,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481187,0.4905980204518813
4,15938046,193,0.49059802045188117,0.4905980204518813,0.018803959096237666,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481188,0.49059802045188117
4,15938046,194,0.4905980204518813,0.49059802045188133,0.018803959096237444,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481187,0.4905980204518813
4,15938046,195,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,196,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,197,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,198,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,199,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,200,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,201,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,202,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,203,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,204,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,205,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,206,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,207,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,208,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,209,0.49059802045188133,0.49059802045188144,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,210,0.49059802045188144,0.49059802045188133,0.01880395909623711,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188144
4,15938046,211,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,212,0.4905980204518814,0.49059802045188144,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,213,0.49059802045188144,0.49059802045188144,0.01880395909623711,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188144
4,15938046,214,0.49059802045188144,0.49059802045188133,0.01880395909623711,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188144
4,15938046,215,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,216,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,217,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,218,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,219,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,220,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,221,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,222,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,223,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,224,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,225,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,226,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,227,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,228,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,229,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,230,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,231,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,232,0.49059802045188133,0.49059802045188133,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,233,0.49059802045188133,0.4905980204518814,0.018803959096237333,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,234,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,235,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,236,0.49059802045188133,0.49059802045188144,0.018803959096237333,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.49059802045188133
4,15938046,237,0.49059802045188144,0.4905980204518814,0.01880395909623711,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.49059802045188144
4,15938046,238,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,239,0.4905980204518814,0.4905980204518814,0.01880395909623722,1.2037318784025,0.2455988513511125,1,2,1,2,0.5094019795481186,0.4905980204518814
4,15938046,240,0.4905980204518814,0.49059802045188133,0.01880395909623722,1.2037318784025,0.2455988513511125,0,2,1,2,0.5094019795481186,0.4905980204518814
5,15938084,1,0.5,0.3333333333333333,0,0.8034373520340955,-0.516456382967575,0,2,1,2,0.5,0.5
5,15938084,2,0.3333333333333333,0.2629200660989448,0.33333333333333337,0.8034373520340955,-0.516456382967575,0,2,1,2,0.6666666666666667,0.3333333333333333
5,15938084,3,0.2629200660989448,0.4495443825414656,0.4741598678021104,0.8034373520340955,-0.516456382967575,1,2,1,2,0.7370799339010552,0.2629200660989448
5,15938084,4,0.4495443825414656,0.36304164706715725,0.10091123491706877,0.8034373520340955,-0.516456382967575,0,2,1,2,0.5504556174585344,0.4495443825414656
5,15938084,5,0.36304164706715725,0.3056150507897061,0.2739167058656855,0.8034373520340955,-0.516456382967575,0,2,1,2,0.6369583529328428,0.36304164706715725
5,15938084,6,0.3056150507897061,0.26553886630420603,0.38876989842058784,0.8034373520340955,-0.516456382967575,0,2,1,2,0.6943849492102939,0.3056150507897061
5,15938084,7,0.26553886630420603,0.4035868417542579,0.46892226739158793,0.8034373520340955,-0.516456382967575,1,2,1,2,0.734461133695794,0.26553886630420603
5,15938084,8,0.4035868417542579,0.5058278294831365,0.19282631649148418,0.8034373520340955,-0.516456382967575,1,2,1,2,0.5964131582457421,0.4035868417542579
5,15938084,9,0.5058278294831365,0.4261572600539152,0.011655658966273075,0.8034373520340955,-0.516456382967575,0,2,1,2,0.49417217051686346,0.5058278294831365
5,15938084,10,0.4261572600539152,0.51866137735353,0.14768547989216962,0.8034373520340955,-0.516456382967575,1,2,1,2,0.5738427399460848,0.4261572600539152
5,15938084,11,0.51866137735353,0.4393173062944154,0.037322754707060035,0.8034373520340955,-0.516456382967575,0,2,1,2,0.48133862264647,0.51866137735353
5,15938084,12,0.4393173062944154,0.5263103376515986,0.1213653874111692,0.8034373520340955,-0.516456382967575,1,2,1,2,0.5606826937055847,0.4393173062944154
