group,participant_index,ParticipantPrivateID,TrialNumber,alpha,beta,lambda,delta,eta,Vb_blue,signed_true,signed_instruction,TrueDirection,InstructedDirection,feedback
Implicit Unaware,8,11710229,174,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3439088593651872,0.31218228126962555,NA,2,NA,0
Implicit Unaware,8,11710229,175,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.342758155827844,0.31448368834431195,NA,2,NA,0
Implicit Unaware,8,11710229,176,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.341621540677958,0.31675691864408395,NA,2,NA,1
Implicit Unaware,8,11710229,177,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3437678498940856,0.3124643002118288,NA,2,NA,0
Implicit Unaware,8,11710229,178,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34264823170550784,0.3147035365889843,NA,2,NA,1
Implicit Unaware,8,11710229,179,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3447532015420013,0.3104935969159974,NA,2,NA,1
Implicit Unaware,8,11710229,180,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3468328810271703,0.3063342379456594,NA,2,NA,1
Implicit Unaware,8,11710229,181,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3488876893651332,0.3022246212697336,NA,2,NA,0
Implicit Unaware,8,11710229,182,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34779138169329366,0.3044172366134127,NA,2,NA,0
Implicit Unaware,8,11710229,183,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34670806544687127,0.30658386910625746,NA,2,NA,0
Implicit Unaware,8,11710229,184,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3456375286993883,0.3087249426012234,NA,2,NA,0
Implicit Unaware,8,11710229,185,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3445795640763983,0.31084087184720344,NA,2,NA,0
Implicit Unaware,8,11710229,186,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34353396863381136,0.3129320627323773,NA,2,NA,0
Implicit Unaware,8,11710229,187,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34250054374010275,0.3149989125197945,NA,2,NA,0
Implicit Unaware,8,11710229,188,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34147909496226053,0.31704181007547894,NA,2,NA,0
Implicit Unaware,8,11710229,189,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3404694319553345,0.31906113608933095,NA,2,NA,1
Implicit Unaware,8,11710229,190,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3423870253956849,0.31522594920863023,NA,2,NA,1
Implicit Unaware,8,11710229,191,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3442826833480676,0.3114346333038648,NA,2,NA,0
Implicit Unaware,8,11710229,192,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34329085039851154,0.3134182992029769,NA,2,NA,0
Implicit Unaware,8,11710229,193,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3423102669186102,0.31537946616277956,NA,2,NA,1
Implicit Unaware,8,11710229,194,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34415802143110236,0.3116839571377953,NA,2,NA,0
Implicit Unaware,8,11710229,195,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34319163871476827,0.31361672257046347,NA,2,NA,0
Implicit Unaware,8,11710229,196,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3422360801701811,0.3155278396596378,NA,2,NA,1
Implicit Unaware,8,11710229,197,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34403751897339474,0.3119249620532105,NA,2,NA,1
Implicit Unaware,8,11710229,198,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34581894548383757,0.30836210903232486,NA,2,NA,1
Implicit Unaware,8,11710229,199,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3475806622978013,0.30483867540439735,NA,2,NA,1
Implicit Unaware,8,11710229,200,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3493229659987788,0.30135406800244235,NA,2,NA,0
Implicit Unaware,8,11710229,201,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3483907564762081,0.3032184870475838,NA,2,NA,1
Implicit Unaware,8,11710229,202,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.35010201201302826,0.2997959759739435,NA,2,NA,0
Implicit Unaware,8,11710229,203,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34918323558147557,0.30163352883704886,NA,2,NA,0
Implicit Unaware,8,11710229,204,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3482744241785833,0.30345115164283343,NA,2,NA,0
Implicit Unaware,8,11710229,205,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3473754313780639,0.30524913724387215,NA,2,NA,0
Implicit Unaware,8,11710229,206,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3464861135785469,0.30702777284290617,NA,2,NA,1
Implicit Unaware,8,11710229,207,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34813256422002536,0.30373487155994927,NA,2,NA,0
Implicit Unaware,8,11710229,208,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3472559201680796,0.3054881596638408,NA,2,NA,1
Implicit Unaware,8,11710229,209,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34887361088423796,0.3022527782315241,NA,2,NA,0
Implicit Unaware,8,11710229,210,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3480094328779297,0.30398113424414064,NA,2,NA,0
Implicit Unaware,8,11710229,211,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3471543805334248,0.3056912389331504,NA,2,NA,0
Implicit Unaware,8,11710229,212,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3463083240096841,0.3073833519806318,NA,2,NA,0
Implicit Unaware,8,11710229,213,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3454711358883312,0.30905772822333755,NA,2,NA,1
Implicit Unaware,8,11710229,214,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3470283822371792,0.3059432355256416,NA,2,NA,0
Implicit Unaware,8,11710229,215,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34620297766239977,0.30759404467520046,NA,2,NA,1
Implicit Unaware,8,11710229,216,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3477335326234853,0.30453293475302945,NA,2,NA,0
Implicit Unaware,8,11710229,217,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3469197220156835,0.306160555968633,NA,2,NA,0
Implicit Unaware,8,11710229,218,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3461142890240986,0.30777142195180285,NA,2,NA,1
Implicit Unaware,8,11710229,219,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3476085542640682,0.30478289147186355,NA,2,NA,1
Implicit Unaware,8,11710229,220,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.349087545289317,0.30182490942136597,NA,2,NA,0
Implicit Unaware,8,11710229,221,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34829639696024617,0.30340720607950766,NA,2,NA,0
Implicit Unaware,8,11710229,222,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34751327953086414,0.3049734409382717,NA,2,NA,0
Implicit Unaware,8,11710229,223,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3467380841204944,0.3065238317590112,NA,2,NA,0
Implicit Unaware,8,11710229,224,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34597070378027134,0.3080585924394573,NA,2,NA,1
Implicit Unaware,8,11710229,225,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3473955668445814,0.3052088663108372,NA,2,NA,1
Implicit Unaware,8,11710229,226,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34880616234403145,0.3023876753119371,NA,2,NA,1
Implicit Unaware,8,11710229,227,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3502026804776274,0.29959463904474515,NA,2,NA,0
Implicit Unaware,8,11710229,228,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3494518454713548,0.30109630905729035,NA,2,NA,1
Implicit Unaware,8,11710229,229,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.35082523019126116,0.2983495396174777,NA,2,NA,1
Implicit Unaware,8,11710229,230,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3521850444281315,0.29562991114373705,NA,2,NA,0
Implicit Unaware,8,11710229,231,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3514475702567051,0.2971048594865898,NA,2,NA,0
Implicit Unaware,8,11710229,232,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.35071733577522723,0.29856532844954553,NA,2,NA,0
Implicit Unaware,8,11710229,233,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3499942468240466,0.30001150635190676,NA,2,NA,0
Implicit Unaware,8,11710229,234,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3492782108427206,0.3014435783145588,NA,2,NA,1
Implicit Unaware,8,11710229,235,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3505891826134599,0.2988216347730802,NA,2,NA,0
Implicit Unaware,8,11710229,236,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34988297875921337,0.30023404248157326,NA,2,NA,0
Implicit Unaware,8,11710229,237,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3491835981245775,0.301632803750845,NA,2,NA,0
Implicit Unaware,8,11710229,238,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.34849095372286315,0.3030180925542737,NA,2,NA,1
Implicit Unaware,8,11710229,239,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3497635955312457,0.3004728089375086,NA,2,NA,0
Implicit Unaware,8,11710229,240,5.05649113995,0.622097767377675,0.167116282701,1.005774116302802,-0.28017509252125,0.3490804054527793,0.3018391890944414,NA,2,NA,0
Implicit Unaware,9,11710230,1,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5,0,NA,1,NA,0
Implicit Unaware,9,11710230,2,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.3333333333333333,-0.33333333333333337,NA,1,NA,1
Implicit Unaware,9,11710230,3,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5426186255459103,0.08523725109182068,NA,1,NA,0
Implicit Unaware,9,11710230,4,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.40561881631194613,-0.18876236737610774,NA,1,NA,1
Implicit Unaware,9,11710230,5,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5515702629571123,0.10314052591422462,NA,1,NA,0
Implicit Unaware,9,11710230,6,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.4273210940075633,-0.1453578119848734,NA,1,NA,1
Implicit Unaware,9,11710230,7,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5547689497330297,0.10953789946605941,NA,1,NA,1
Implicit Unaware,9,11710230,8,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6376649210952697,0.27532984219053946,NA,1,NA,1
Implicit Unaware,9,11710230,9,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6925334843722815,0.3850669687445629,NA,1,NA,1
Implicit Unaware,9,11710230,10,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7292720501106144,0.4585441002212287,NA,1,NA,0
Implicit Unaware,9,11710230,11,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5583556408855187,0.1167112817710374,NA,1,NA,0
Implicit Unaware,9,11710230,12,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.44242849263295747,-0.11514301473408506,NA,1,NA,1
Implicit Unaware,9,11710230,13,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.55775210410607,0.11550420821214002,NA,1,NA,1
Implicit Unaware,9,11710230,14,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6364364247513762,0.27287284950275237,NA,1,NA,1
Implicit Unaware,9,11710230,15,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6902098149907464,0.3804196299814928,NA,1,NA,1
Implicit Unaware,9,11710230,16,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.726999936326611,0.45399987265322195,NA,1,NA,1
Implicit Unaware,9,11710230,17,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7521898396565876,0.5043796793131752,NA,1,NA,1
Implicit Unaware,9,11710230,18,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.769446180689285,0.5388923613785701,NA,1,NA,0
Implicit Unaware,9,11710230,19,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5881994204583563,0.17639884091671254,NA,1,NA,0
Implicit Unaware,9,11710230,20,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.4639614247905965,-0.07207715041880702,NA,1,NA,1
Implicit Unaware,9,11710230,21,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5717881783851265,0.14357635677025304,NA,1,NA,1
Implicit Unaware,9,11710230,22,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6457204045189878,0.29144080903797565,NA,1,NA,0
Implicit Unaware,9,11710230,23,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5034482251922919,0.006896450384583863,NA,1,NA,1
Implicit Unaware,9,11710230,24,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5988443273958461,0.1976886547916923,NA,1,NA,1
Implicit Unaware,9,11710230,25,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6642645285752867,0.32852905715057346,NA,1,NA,0
Implicit Unaware,9,11710230,26,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.516180811158628,0.032361622317256034,NA,1,NA,0
Implicit Unaware,9,11710230,27,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.4146244316557109,-0.17075113668857822,NA,1,NA,1
Implicit Unaware,9,11710230,28,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5379191533359132,0.07583830667182645,NA,1,NA,1
Implicit Unaware,9,11710230,29,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6224768531994043,0.24495370639880854,NA,1,NA,0
Implicit Unaware,9,11710230,30,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.487527410037238,-0.02494517992552403,NA,1,NA,1
Implicit Unaware,9,11710230,31,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5879160897499127,0.17583217949982544,NA,1,NA,1
Implicit Unaware,9,11710230,32,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6567652578796985,0.31353051575939705,NA,1,NA,1
Implicit Unaware,9,11710230,33,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7039838943352972,0.40796778867059436,NA,1,NA,1
Implicit Unaware,9,11710230,34,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7363677628669565,0.472735525733913,NA,1,NA,1
Implicit Unaware,9,11710230,35,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7585775494416633,0.5171550988833267,NA,1,NA,1
Implicit Unaware,9,11710230,36,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7738096675117061,0.5476193350234122,NA,1,NA,0
Implicit Unaware,9,11710230,37,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5913173240506883,0.18263464810137653,NA,1,NA,0
Implicit Unaware,9,11710230,38,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.4661586784083736,-0.06768264318325279,NA,1,NA,1
Implicit Unaware,9,11710230,39,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.573260059790984,0.1465201195819681,NA,1,NA,1
Implicit Unaware,9,11710230,40,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6467133776788231,0.2934267553576462,NA,1,NA,0
Implicit Unaware,9,11710230,41,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5041509953376074,0.008301990675214865,NA,1,NA,1
Implicit Unaware,9,11710230,42,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5993163018810966,0.19863260376219327,NA,1,NA,0
Implicit Unaware,9,11710230,43,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.47164467383121894,-0.05671065233756212,NA,1,NA,1
Implicit Unaware,9,11710230,44,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.577022486521091,0.154044973042182,NA,1,NA,1
Implicit Unaware,9,11710230,45,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6492937470222067,0.2985874940444133,NA,1,NA,0
Implicit Unaware,9,11710230,46,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5059207108488334,0.011841421697666776,NA,1,NA,1
Implicit Unaware,9,11710230,47,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6005300162791173,0.20106003255823457,NA,1,NA,1
Implicit Unaware,9,11710230,48,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6654159138238611,0.33083182764772223,NA,1,NA,0
Implicit Unaware,9,11710230,49,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5169777787510548,0.033955557502109546,NA,1,NA,1
Implicit Unaware,9,11710230,50,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6081132838124188,0.2162265676248376,NA,1,NA,1
Implicit Unaware,9,11710230,51,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6706167455253387,0.34123349105067735,NA,1,NA,0
Implicit Unaware,9,11710230,52,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5205446659193034,0.041089331838606746,NA,1,NA,1
Implicit Unaware,9,11710230,53,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6105595616228165,0.2211191232456331,NA,1,NA,1
Implicit Unaware,9,11710230,54,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6722944760281028,0.34458895205620554,NA,1,NA,1
Implicit Unaware,9,11710230,55,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7146341313548056,0.42926826270961116,NA,1,NA,0
Implicit Unaware,9,11710230,56,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5507331092555082,0.10146621851101645,NA,1,NA,1
Implicit Unaware,9,11710230,57,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6312637011029483,0.26252740220589654,NA,1,NA,1
Implicit Unaware,9,11710230,58,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6864939956163215,0.37298799123264303,NA,1,NA,1
Implicit Unaware,9,11710230,59,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.724372587619205,0.44874517523840995,NA,1,NA,0
Implicit Unaware,9,11710230,60,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5574120346375805,0.11482406927516098,NA,1,NA,0
Implicit Unaware,9,11710230,61,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.4429054812428883,-0.11418903751422338,NA,1,NA,1
Implicit Unaware,9,11710230,62,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5573122806650871,0.11462456133017418,NA,1,NA,0
Implicit Unaware,9,11710230,63,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.4428370669830617,-0.11432586603387662,NA,1,NA,0
Implicit Unaware,9,11710230,64,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.36432653299958345,-0.2713469340008331,NA,1,NA,1
Implicit Unaware,9,11710230,65,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5034204818318264,0.006840963663652833,NA,1,NA,1
Implicit Unaware,9,11710230,66,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5988152825544988,0.19763056510899757,NA,1,NA,1
Implicit Unaware,9,11710230,67,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6642398972222329,0.32847979444446573,NA,1,NA,0
Implicit Unaware,9,11710230,68,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5161712325565153,0.03234246511303063,NA,1,NA,1
Implicit Unaware,9,11710230,69,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6075601297211066,0.21512025944221325,NA,1,NA,1
Implicit Unaware,9,11710230,70,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.670237375615546,0.34047475123109194,NA,1,NA,0
Implicit Unaware,9,11710230,71,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5202844830686432,0.04056896613728633,NA,1,NA,0
Implicit Unaware,9,11710230,72,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.41744229314884396,-0.16511541370231209,NA,1,NA,1
Implicit Unaware,9,11710230,73,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5398488627708681,0.07969772554173615,NA,1,NA,1
Implicit Unaware,9,11710230,74,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6237989584755752,0.2475979169511504,NA,1,NA,1
Implicit Unaware,9,11710230,75,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6813744512828105,0.362748902565621,NA,1,NA,1
Implicit Unaware,9,11710230,76,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7208614506027013,0.4417229012054027,NA,1,NA,0
Implicit Unaware,9,11710230,77,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.555003991615403,0.11000798323080607,NA,1,NA,1
Implicit Unaware,9,11710230,78,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6341928002508979,0.2683856005017957,NA,1,NA,1
Implicit Unaware,9,11710230,79,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6885028596229049,0.37700571924580983,NA,1,NA,0
Implicit Unaware,9,11710230,80,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5328114996763624,0.06562299935272486,NA,1,NA,1
Implicit Unaware,9,11710230,81,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6189725238558998,0.2379450477117997,NA,1,NA,1
Implicit Unaware,9,11710230,82,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6780643377040315,0.35612867540806303,NA,1,NA,1
Implicit Unaware,9,11710230,83,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7185912754593927,0.43718255091878544,NA,1,NA,1
Implicit Unaware,9,11710230,84,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.746385864538145,0.4927717290762901,NA,1,NA,1
Implicit Unaware,9,11710230,85,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7654482271257178,0.5308964542514356,NA,1,NA,0
Implicit Unaware,9,11710230,86,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5855829398518979,0.17116587970379582,NA,1,NA,0
Implicit Unaware,9,11710230,87,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.46222593273022716,-0.07554813453954567,NA,1,NA,1
Implicit Unaware,9,11710230,88,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.5705628255954079,0.14112565119081588,NA,1,NA,1
Implicit Unaware,9,11710230,89,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.644863515112918,0.2897270302258359,NA,1,NA,1
Implicit Unaware,9,11710230,90,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.6958211558276788,0.39164231165535757,NA,1,NA,1
Implicit Unaware,9,11710230,91,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7307694337518386,0.4615388675036771,NA,1,NA,1
Implicit Unaware,9,11710230,92,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7547380106469325,0.5094760212938649,NA,1,NA,1
Implicit Unaware,9,11710230,93,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7711763793591971,0.5423527587183943,NA,1,NA,1
Implicit Unaware,9,11710230,94,5.093078975775,0.104672783477104,0.0833646894083525,0.6858299841585187,-0.1773919647031175,0.7824503055127213,0.5649006110254426,NA,1,NA,1
