group,participant_index,ParticipantPrivateID,TrialNumber,delta,Vb_blue,V_true,belief_strength,feedback
Implicit Aware,1,11696534,27,1.325430423435,0.821141241831558,0.821141241831558,0.642282483663116,1
Implicit Aware,1,11696534,28,1.325430423435,0.821203988449549,0.821203988449549,0.642407976899098,1
Implicit Aware,1,11696534,29,1.325430423435,0.8212513243182757,0.8212513243182757,0.6425026486365515,1
Implicit Aware,1,11696534,30,1.325430423435,0.8212870352308989,0.8212870352308989,0.6425740704617977,0
Implicit Aware,1,11696534,31,1.325430423435,0.8212445089635533,0.8212445089635533,0.6424890179271066,0
Implicit Aware,1,11696534,32,1.325430423435,0.8212124254554202,0.8212124254554202,0.6424248509108403,1
Implicit Aware,1,11696534,33,1.325430423435,0.8212277617653135,0.8212277617653135,0.6424555235306271,1
Implicit Aware,1,11696534,34,1.325430423435,0.8212393322998045,0.8212393322998045,0.642478664599609,0
Implicit Aware,1,11696534,35,1.325430423435,0.8212255539936593,0.8212255539936593,0.6424511079873185,0
Implicit Aware,1,11696534,36,1.325430423435,0.8212151587922681,0.8212151587922681,0.6424303175845363,1
Implicit Aware,1,11696534,37,1.325430423435,0.821220127913736,0.821220127913736,0.642440255827472,0
Implicit Aware,1,11696534,38,1.325430423435,0.8212142107404873,0.8212142107404873,0.6424284214809746,0
Implicit Aware,1,11696534,39,1.325430423435,0.8212097464260216,0.8212097464260216,0.6424194928520433,1
Implicit Aware,1,11696534,40,1.325430423435,0.8212118804904073,0.8212118804904073,0.6424237609808146,1
Implicit Aware,1,11696534,41,1.325430423435,0.8212134905765763,0.8212134905765763,0.6424269811531527,1
Implicit Aware,1,11696534,42,1.325430423435,0.8212147053382465,0.8212147053382465,0.642429410676493,0
Implicit Aware,1,11696534,43,1.325430423435,0.8212132588168427,0.8212132588168427,0.6424265176336854,1
Implicit Aware,1,11696534,44,1.325430423435,0.8212139502921436,0.8212139502921436,0.6424279005842872,1
Implicit Aware,1,11696534,45,1.325430423435,0.8212144719902528,0.8212144719902528,0.6424289439805055,0
Implicit Aware,1,11696534,46,1.325430423435,0.8212138507588895,0.8212138507588895,0.6424277015177791,1
Implicit Aware,1,11696534,47,1.325430423435,0.8212141477238176,0.8212141477238176,0.6424282954476352,1
Implicit Aware,1,11696534,48,1.325430423435,0.8212143717754039,0.8212143717754039,0.6424287435508078,1
Implicit Aware,1,11696534,49,1.325430423435,0.8212145408159683,0.8212145408159683,0.6424290816319367,0
Implicit Aware,1,11696534,50,1.325430423435,0.8212143395245173,0.8212143395245173,0.6424286790490346,1
Implicit Aware,1,11696534,51,1.325430423435,0.8212144357470954,0.8212144357470954,0.6424288714941908,0
Implicit Aware,1,11696534,52,1.325430423435,0.8212143211664226,0.8212143211664226,0.6424286423328451,1
Implicit Aware,1,11696534,53,1.325430423435,0.8212143759389872,0.8212143759389872,0.6424287518779743,1
Implicit Aware,1,11696534,54,1.325430423435,0.8212144172633441,0.8212144172633441,0.6424288345266882,0
Implicit Aware,1,11696534,55,1.325430423435,0.8212143680548007,0.8212143680548007,0.6424287361096015,1
Implicit Aware,1,11696534,56,1.325430423435,0.8212143915777741,0.8212143915777741,0.6424287831555482,1
Implicit Aware,1,11696534,57,1.325430423435,0.8212144093251957,0.8212144093251957,0.6424288186503915,1
Implicit Aware,1,11696534,58,1.325430423435,0.8212144227151259,0.8212144227151259,0.6424288454302518,1
Implicit Aware,1,11696534,59,1.325430423435,0.8212144328174519,0.8212144328174519,0.6424288656349038,0
Implicit Aware,1,11696534,60,1.325430423435,0.8212144207877238,0.8212144207877238,0.6424288415754476,0
Implicit Aware,1,11696534,61,1.325430423435,0.8212144117116321,0.8212144117116321,0.6424288234232642,1
Implicit Aware,1,11696534,62,1.325430423435,0.8212144160502417,0.8212144160502417,0.6424288321004834,1
Implicit Aware,1,11696534,63,1.325430423435,0.8212144193236006,0.8212144193236006,0.6424288386472012,0
Implicit Aware,1,11696534,64,1.325430423435,0.8212144154257243,0.8212144154257243,0.6424288308514485,1
Implicit Aware,1,11696534,65,1.325430423435,0.8212144172890113,0.8212144172890113,0.6424288345780227,1
Implicit Aware,1,11696534,66,1.325430423435,0.8212144186948089,0.8212144186948089,0.6424288373896179,0
Implicit Aware,1,11696534,67,1.325430423435,0.821214417020802,0.821214417020802,0.642428834041604,1
Implicit Aware,1,11696534,68,1.325430423435,0.8212144178210212,0.8212144178210212,0.6424288356420425,0
Implicit Aware,1,11696534,69,1.325430423435,0.8212144168681299,0.8212144168681299,0.6424288337362598,1
Implicit Aware,1,11696534,70,1.325430423435,0.821214417323637,0.821214417323637,0.642428834647274,0
Implicit Aware,1,11696534,71,1.325430423435,0.8212144167812246,0.8212144167812246,0.6424288335624493,0
Implicit Aware,1,11696534,72,1.325430423435,0.8212144163719898,0.8212144163719898,0.6424288327439795,0
Implicit Aware,1,11696534,73,1.325430423435,0.8212144160632335,0.8212144160632335,0.6424288321264671,0
Implicit Aware,1,11696534,74,1.325430423435,0.8212144158302858,0.8212144158302858,0.6424288316605715,1
Implicit Aware,1,11696534,75,1.325430423435,0.8212144159416409,0.8212144159416409,0.6424288318832818,1
Implicit Aware,1,11696534,76,1.325430423435,0.8212144160256551,0.8212144160256551,0.6424288320513103,1
Implicit Aware,1,11696534,77,1.325430423435,0.8212144160890417,0.8212144160890417,0.6424288321780833,1
Implicit Aware,1,11696534,78,1.325430423435,0.821214416136865,0.821214416136865,0.6424288322737299,1
Implicit Aware,1,11696534,79,1.325430423435,0.8212144161729464,0.8212144161729464,0.6424288323458929,1
Implicit Aware,1,11696534,80,1.325430423435,0.8212144162001688,0.8212144162001688,0.6424288324003375,1
Implicit Aware,1,11696534,81,1.325430423435,0.8212144162207072,0.8212144162207072,0.6424288324414145,1
Implicit Aware,1,11696534,82,1.325430423435,0.821214416236203,0.821214416236203,0.6424288324724059,1
Implicit Aware,1,11696534,83,1.325430423435,0.821214416247894,0.821214416247894,0.6424288324957881,1
Implicit Aware,1,11696534,84,1.325430423435,0.8212144162567147,0.8212144162567147,0.6424288325134293,0
Implicit Aware,1,11696534,85,1.325430423435,0.8212144162462112,0.8212144162462112,0.6424288324924223,1
Implicit Aware,1,11696534,86,1.325430423435,0.821214416251232,0.821214416251232,0.6424288325024641,0
Implicit Aware,1,11696534,87,1.325430423435,0.8212144162452533,0.8212144162452533,0.6424288324905065,0
Implicit Aware,1,11696534,88,1.325430423435,0.8212144162407423,0.8212144162407423,0.6424288324814846,1
Implicit Aware,1,11696534,89,1.325430423435,0.8212144162428987,0.8212144162428987,0.6424288324857974,0
Implicit Aware,1,11696534,90,1.325430423435,0.821214416240331,0.821214416240331,0.642428832480662,0
Implicit Aware,1,11696534,91,1.325430423435,0.8212144162383938,0.8212144162383938,0.6424288324767875,1
Implicit Aware,1,11696534,92,1.325430423435,0.8212144162393198,0.8212144162393198,0.6424288324786396,1
Implicit Aware,1,11696534,93,1.325430423435,0.8212144162400185,0.8212144162400185,0.6424288324800369,1
Implicit Aware,1,11696534,94,1.325430423435,0.8212144162405457,0.8212144162405457,0.6424288324810914,1
Implicit Aware,1,11696534,95,1.325430423435,0.8212144162409434,0.8212144162409434,0.6424288324818868,0
Implicit Aware,1,11696534,96,1.325430423435,0.8212144162404699,0.8212144162404699,0.6424288324809397,1
Implicit Aware,1,11696534,97,1.325430423435,0.8212144162406961,0.8212144162406961,0.6424288324813923,1
Implicit Aware,1,11696534,98,1.325430423435,0.821214416240867,0.821214416240867,0.642428832481734,1
Implicit Aware,1,11696534,99,1.325430423435,0.8212144162409959,0.8212144162409959,0.6424288324819918,0
Implicit Aware,1,11696534,100,1.325430423435,0.8212144162408423,0.8212144162408423,0.6424288324816847,1
Implicit Aware,1,11696534,101,1.325430423435,0.8212144162409158,0.8212144162409158,0.6424288324818317,1
Implicit Aware,1,11696534,102,1.325430423435,0.8212144162409711,0.8212144162409711,0.6424288324819423,1
Implicit Aware,1,11696534,103,1.325430423435,0.8212144162410129,0.8212144162410129,0.6424288324820258,1
Implicit Aware,1,11696534,104,1.325430423435,0.8212144162410444,0.8212144162410444,0.6424288324820888,1
Implicit Aware,1,11696534,105,1.325430423435,0.8212144162410682,0.8212144162410682,0.6424288324821363,1
Implicit Aware,1,11696534,106,1.325430423435,0.8212144162410862,0.8212144162410862,0.6424288324821723,1
Implicit Aware,1,11696534,107,1.325430423435,0.8212144162410996,0.8212144162410996,0.6424288324821992,1
Implicit Aware,1,11696534,108,1.325430423435,0.8212144162411098,0.8212144162411098,0.6424288324822196,1
Implicit Aware,1,11696534,109,1.325430423435,0.8212144162411175,0.8212144162411175,0.6424288324822349,1
Implicit Aware,1,11696534,110,1.325430423435,0.8212144162411233,0.8212144162411233,0.6424288324822467,1
Implicit Aware,1,11696534,111,1.325430423435,0.8212144162411278,0.8212144162411278,0.6424288324822556,0
Implicit Aware,1,11696534,112,1.325430423435,0.8212144162411226,0.8212144162411226,0.6424288324822451,0
Implicit Aware,1,11696534,113,1.325430423435,0.8212144162411187,0.8212144162411187,0.6424288324822374,0
Implicit Aware,1,11696534,114,1.325430423435,0.8212144162411156,0.8212144162411156,0.6424288324822311,0
Implicit Aware,1,11696534,115,1.325430423435,0.8212144162411134,0.8212144162411134,0.6424288324822267,1
Implicit Aware,1,11696534,116,1.325430423435,0.8212144162411144,0.8212144162411144,0.6424288324822287,0
Implicit Aware,1,11696534,117,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,118,1.325430423435,0.8212144162411138,0.8212144162411138,0.6424288324822276,1
Implicit Aware,1,11696534,119,1.325430423435,0.8212144162411142,0.8212144162411142,0.6424288324822285,0
Implicit Aware,1,11696534,120,1.325430423435,0.8212144162411137,0.8212144162411137,0.6424288324822274,0
Implicit Aware,1,11696534,121,1.325430423435,0.8212144162411134,0.8212144162411134,0.6424288324822267,0
Implicit Aware,1,11696534,122,1.325430423435,0.8212144162411129,0.8212144162411129,0.6424288324822258,1
Implicit Aware,1,11696534,123,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,124,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,125,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,126,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,127,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,128,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,129,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,130,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,131,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,132,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,133,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,134,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,135,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,136,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,137,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,138,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,139,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,140,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,141,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,142,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,143,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,144,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,145,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,146,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,147,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,148,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,149,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,150,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,151,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,152,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,153,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,154,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,155,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,156,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,157,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,158,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,159,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,160,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,161,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,162,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,163,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,164,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,165,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,166,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,167,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,168,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,169,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,170,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,171,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,172,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,173,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,174,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,175,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,176,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,177,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,178,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,179,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,180,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,0
Implicit Aware,1,11696534,181,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,182,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,183,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,184,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,185,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,186,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,187,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,188,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,189,1.325430423435,0.821214416241113,0.821214416241113,0.642428832482226,1
Implicit Aware,1,11696534,190,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,191,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,192,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,193,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,194,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,195,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,196,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,197,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,198,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,199,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,200,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,201,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,202,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,203,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,204,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,205,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,206,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,207,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,208,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,209,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,210,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,211,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,212,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,213,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,214,1.325430423435,0.821214416241113,0.821214416241113,0.642428832482226,0
Implicit Aware,1,11696534,215,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,216,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,217,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,218,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,219,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,220,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,221,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,222,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,223,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,224,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,225,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,226,1.325430423435,0.821214416241113,0.821214416241113,0.642428832482226,1
Implicit Aware,1,11696534,227,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,228,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,229,1.325430423435,0.8212144162411132,0.8212144162411132,0.6424288324822265,1
Implicit Aware,1,11696534,230,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,231,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,232,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,233,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,234,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,235,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,236,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,237,1.325430423435,0.821214416241113,0.821214416241113,0.642428832482226,1
Implicit Aware,1,11696534,238,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,0
Implicit Aware,1,11696534,239,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,1,11696534,240,1.325430423435,0.8212144162411131,0.8212144162411131,0.6424288324822263,1
Implicit Aware,2,11696594,1,1.14057233352,0.5,0.5,0,0
Implicit Aware,2,11696594,2,1.14057233352,0.3333333333333333,0.6666666666666667,0.33333333333333337,1
Implicit Aware,2,11696594,3,1.14057233352,0.48302501173787055,0.5169749882621295,0.03394997652425891,1
Implicit Aware,2,11696594,4,1.14057233352,0.5771543273817497,0.42284567261825035,0.1543086547634993,0
Implicit Aware,2,11696594,5,1.14057233352,0.4969460360464302,0.5030539639535698,0.006107927907139654,0
Implicit Aware,2,11696594,6,1.14057233352,0.43918005177187946,0.5608199482281205,0.12163989645624107,0
Implicit Aware,2,11696594,7,1.14057233352,0.39592206376905803,0.604077936230942,0.20815587246188394,0
Implicit Aware,2,11696594,8,1.14057233352,0.36257294792905187,0.6374270520709482,0.27485410414189626,0
Implicit Aware,2,11696594,9,1.14057233352,0.3362822599133972,0.6637177400866028,0.32743548017320556,1
Implicit Aware,2,11696594,10,1.14057233352,0.37036243772405286,0.6296375622759471,0.2592751245518943,1
Implicit Aware,2,11696594,11,1.14057233352,0.3980929457247699,0.6019070542752301,0.20381410855046023,0
Implicit Aware,2,11696594,12,1.14057233352,0.38110281234021987,0.6188971876597802,0.23779437531956027,0
Implicit Aware,2,11696594,13,1.14057233352,0.3669871943465487,0.6330128056534513,0.2660256113069026,0
Implicit Aware,2,11696594,14,1.14057233352,0.35516789195006,0.64483210804994,0.28966421609988,0
Implicit Aware,2,11696594,15,1.14057233352,0.34520651135326375,0.6547934886467363,0.3095869772934725,0
Implicit Aware,2,11696594,16,1.14057233352,0.33676469353832345,0.6632353064616765,0.3264706129233531,0
Implicit Aware,2,11696594,17,1.14057233352,0.32957722551155205,0.6704227744884479,0.3408455489768959,1
Implicit Aware,2,11696594,18,1.14057233352,0.33970881872460623,0.6602911812753938,0.32058236255078754,0
Implicit Aware,2,11696594,19,1.14057233352,0.3342740332722608,0.6657259667277392,0.3314519334554784,1
Implicit Aware,2,11696594,20,1.14057233352,0.34187360190757865,0.6581263980924213,0.3162527961848427,1
Implicit Aware,2,11696594,21,1.14057233352,0.3484270554795413,0.6515729445204588,0.30314588904091744,0
Implicit Aware,2,11696594,22,1.14057233352,0.34479023804359354,0.6552097619564065,0.3104195239128129,0
Implicit Aware,2,11696594,23,1.14057233352,0.3416414229528189,0.6583585770471811,0.3167171540943622,0
Implicit Aware,2,11696594,24,1.14057233352,0.3389107303213413,0.6610892696786588,0.32217853935731744,0
Implicit Aware,2,11696594,25,1.14057233352,0.33653932677497045,0.6634606732250296,0.3269213464500591,1
Implicit Aware,2,11696594,26,1.14057233352,0.33986806101491085,0.6601319389850892,0.3202638779701783,1
Implicit Aware,2,11696594,27,1.14057233352,0.3427653851751486,0.6572346148248513,0.3144692296497028,0
Implicit Aware,2,11696594,28,1.14057233352,0.3411720344313502,0.6588279655686498,0.3176559311372996,0
Implicit Aware,2,11696594,29,1.14057233352,0.3397827997495588,0.6602172002504412,0.32043440050088245,0
Implicit Aware,2,11696594,30,1.14057233352,0.33857068772563736,0.6614293122743626,0.32285862454872527,0
Implicit Aware,2,11696594,31,1.14057233352,0.33751247206840834,0.6624875279315916,0.3249750558631833,0
Implicit Aware,2,11696594,32,1.14057233352,0.3365881223266306,0.6634118776733694,0.3268237553467388,1
Implicit Aware,2,11696594,33,1.14057233352,0.33789203777861115,0.6621079622213888,0.3242159244427777,0
Implicit Aware,2,11696594,34,1.14057233352,0.3371830113993282,0.6628169886006718,0.32563397720134357,1
Implicit Aware,2,11696594,35,1.14057233352,0.3381821355359453,0.6618178644640547,0.32363572892810943,1
Implicit Aware,2,11696594,36,1.14057233352,0.3390562087875817,0.6609437912124183,0.3218875824248366,0
Implicit Aware,2,11696594,37,1.14057233352,0.33857878522048473,0.6614212147795153,0.32284242955903053,0
Implicit Aware,2,11696594,38,1.14057233352,0.338160903765536,0.661839096234464,0.32367819246892804,1
Implicit Aware,2,11696594,39,1.14057233352,0.3387486155074197,0.6612513844925803,0.3225027689851606,0
Implicit Aware,2,11696594,40,1.14057233352,0.3384277029029057,0.6615722970970943,0.3231445941941886,1
Implicit Aware,2,11696594,41,1.14057233352,0.3388788248687686,0.6611211751312314,0.32224235026246284,0
Implicit Aware,2,11696594,42,1.14057233352,0.33863232429440404,0.661367675705596,0.3227353514111919,0
Implicit Aware,2,11696594,43,1.14057233352,0.3384163912283537,0.6615836087716462,0.3231672175432926,1
Implicit Aware,2,11696594,44,1.14057233352,0.3387200608612645,0.6612799391387355,0.322559878277471,1
Implicit Aware,2,11696594,45,1.14057233352,0.3389861270941048,0.6610138729058952,0.3220277458117904,1
Implicit Aware,2,11696594,46,1.14057233352,0.3392192655019577,0.6607807344980423,0.3215614689960846,0
Implicit Aware,2,11696594,47,1.14057233352,0.33909168211471247,0.6609083178852875,0.32181663577057507,0
Implicit Aware,2,11696594,48,1.14057233352,0.338979873095576,0.661020126904424,0.32204025380884804,1
Implicit Aware,2,11696594,49,1.14057233352,0.339136900126256,0.6608630998737439,0.32172619974748795,0
Implicit Aware,2,11696594,50,1.14057233352,0.3390509753358003,0.6609490246641997,0.3218980493283994,1
Implicit Aware,2,11696594,51,1.14057233352,0.3391716348905725,0.6608283651094276,0.321656730218855,0
Implicit Aware,2,11696594,52,1.14057233352,0.3391055980624906,0.6608944019375094,0.32178880387501885,0
Implicit Aware,2,11696594,53,1.14057233352,0.33904771350562607,0.660952286494374,0.32190457298874786,0
Implicit Aware,2,11696594,54,1.14057233352,0.33899697336850154,0.6610030266314985,0.3220060532629969,0
Implicit Aware,2,11696594,55,1.14057233352,0.33895249473425565,0.6610475052657443,0.3220950105314887,0
